composition energy_pa bandgap
CuNi2Sb -4.852938265 0.0
SrCuP -4.42216527 0.0
SrCuP -4.42741401 0.0
CuS2 -4.0837154025 0.0
CuS2 -4.0880033275 0.0
TaCu3S4 -5.55119077125 2.03
TaCu3S4 -5.56203044125 2.124
Cu3Sb -3.61793327 0.0
Cu3Sb -3.6509028625 0.0
SrCuSb -3.88395392333 0.0
SrCuSb -3.88864002 0.0
TmCu2Si2 -5.113221038 0.0
TmCu2Si2 -5.117040152 0.0
ZrCuSi2 -6.304739195 0.0
ZrCuSi2 -6.305418395 0.0
DyGe2Pd2 -5.63581287 0.0
DyGe2Pt2 -5.9891209 0.0
DyGe2Pt2 -5.989078358 0.0
DyH2 -4.47976102 0.0
DyH2 -4.47928913333 0.0
DyNiSb -5.67593137 0.426
DyNiSb -5.67794924333 0.384
DyP -6.6209593 0.0
DyP -6.620980715 0.0
DyPPt -6.71165644667 0.0
DyPPt -6.71150944333 0.0
DySbPt -6.14860631 0.418
DySbPt -6.15166178667 0.375
DyS -6.358236305 0.0
DyS -6.358219785 0.0
DyS2 -4.34556314667 0.0
DyS2 -4.34750340333 0.0
DySe -5.790746445 0.0
DySe -5.79065189 0.0
DySe -5.280023165 0.0
DySe -5.313677425 0.0
ErFe2Si2 -7.084887148 0.0
ErFe2Si2 -7.087022926 0.0
ErSi2Ir2 -7.700697896 0.0
ErSi2Ir2 -7.70081879 0.0
ErMn2Si2 -7.320181516 0.0
ErMn2Si2 -7.321977082 0.0
ErNiSb -5.66216338 0.333
ErNiSb -5.66375428333 0.397
ErSi2Ni2 -6.164239402 0.0
ErSi2Ni2 -6.166849146 0.0
ErP -6.59885178 0.0
ErP -6.59897428 0.0
ErSi2Pd2 -6.077037782 0.0
ErSi2Pd2 -6.082798236 0.0
ErSbPt -6.13585579 0.328
ErSbPt -6.13896444 0.392
ErSiRh -6.82907331167 0.0
ErSiRh -6.8293732725 0.0
ErSi2Rh2 -7.109192632 0.0
ErSi2Rh2 -7.109410628 0.0
ErSi2Rh3 -7.21987270333 0.0
ErSi2Rh3 -7.22205459833 0.0
Er2Si3Rh -6.37141071708 0.0
ErS2 -4.28293471667 0.0
ErS2 -4.28507957833 0.0
ErSe -5.71445684 0.0
ErSe -5.715147685 0.0
LiEuH3 -3.370340434 1.931
LiEuH3 -3.372302994 1.872
Eu2H6Ru -4.36781961222 2.216
Eu2H6Ru -4.36863962444 2.299
EuO -6.597819295 2.824
EuO -6.601040515 2.83
EuP -4.45592927 0.0
EuP -4.455960945 0.0
EuSi -4.283462875 0.0
EuSi -4.28341668 0.0
FeGe -6.59021166667 0.0
FeGe -6.59346706667 0.0
Fe3Ge -7.4864069775 0.0
Fe3Ge -7.49061831 0.0
Fe3Ge -7.501035385 0.0
Fe3Ge -7.5023696425 0.0
HfFe6Ge6 -6.96867574385 0.0
HfFe6Ge6 -6.97214999923 0.0
TbFe2Ge2 -6.561031238 0.0
TbFe2Ge2 -6.555912726 0.0
YbFe2Ge2 -5.867834176 0.0
YbFe2Ge2 -5.87121397 0.0
Zr2Fe3Ge -8.22305980667 0.0
Zr2Fe3Ge -8.22414978667 0.0
HoFe2Si2 -7.088179016 0.0
HoFe2Si2 -7.089462764 0.0
In2FeS4 -4.77830848714 0.0
In2FeS4 -4.77957611643 0.0
LaFe4Sb12 -5.38254565235 0.0
LaFe4Sb12 -5.38448225412 0.0
LaFe2Si2 -7.09173836 0.0
LaFe2Si2 -7.09551994 0.0
Fe4N -8.352167016 0.0
Fe4N -8.353084224 0.0
FeNiN -7.38184279333 0.0
FeNiN -7.38310945333 0.0
Fe3PdN -7.815491478 0.0
Fe3PdN -7.815679318 0.0
Nb4FeSi -9.315963795 0.0
Nb4FeSi -9.31630837917 0.0
FeSiRu2 -8.1994894375 0.0
FeSiRu2 -8.3959235525 0.0
FeS -6.46129006 0.0
FeS -6.46176093 0.0
Ti3FeS6 -6.7237143415 0.0
Ti4FeS8 -6.75818799462 0.0
Ti4FeS8 -6.75900386231 0.0
FeSb -6.1942702325 0.0
FeSb -6.2034863225 0.0
TiFeSb -7.07594543333 0.0
TiFeSb -7.0995056 0.0
VFeSb -7.33263332333 0.393
VFeSb -7.33306104333 0.372
FeSe -5.66107634 0.0
FeSe -5.66342902 0.0
TlFe2Se2 -5.383991868 0.0
TlFe2Se2 -5.420979464 0.0
Fe3Si -7.9044255725 0.0
Fe3Si -7.9152679675 0.0
TbFe2Si2 -7.093626008 0.0
TbFe2Si2 -7.09501468 0.0
UFe2Si2 -8.272500462 0.0
UFe2Si2 -8.27490387 0.0
VFe2Si -8.2312681175 0.0
VFe2Si -8.233652925 0.0
YFe2Si2 -7.463500072 0.0
YFe2Si2 -7.464306378 0.0
YbFe2Si2 -6.30040549 0.0
YbFe2Si2 -6.30578561 0.0
Zr2Fe3Si -8.43279651667 0.0
Zr2Fe3Si -8.43744783917 0.0
TlFe3Te3 -5.36578996857 0.0
TlFe3Te3 -5.37861422786 0.0
Ga2HgTe4 -3.00266735 0.862
Ga2HgTe4 -3.00482267429 0.782
GaSiMo4S8 -6.48152405571 0.0
GaSiMo4S8 -6.48334033429 0.0
C3S8 -5.27972100955 1.585
GdMn2Ge2 -6.87543759 0.0
GdMn2Ge2 -6.860948542 0.0
GdGe2Pt2 -6.021412686 0.0
GdGe2Pt2 -6.021302394 0.0
GdGe2Rh2 -6.589052654 0.0
GdGe2Rh2 -6.588578688 0.0
GdSi2Ni2 -6.180323374 0.0
GdSi2Ni2 -6.184176074 0.0
GdP -6.639078385 0.0
GdP -6.639037935 0.0
GdPPt -6.73525245333 0.0
GdPPt -6.73518555667 0.0
GdSbPt -5.60623453667 0.205
GdSbPt -5.61372883333 0.0
GdSi2Pt2 -6.56263734 0.0
GdSi2Pt2 -6.563362398 0.0
GdSi2Rh2 -7.133029016 0.0
GdSi2Rh2 -7.133436284 0.0
GdSi2Rh3 -7.24799431667 0.0
GdSi2Rh3 -7.24812467667 0.0
GdSi2 -5.71935552 0.0
GdSi2 -5.71941135667 0.0
Li2HgGe -2.4528947175 0.0
Li2HgGe -2.4560636975 0.0
HoGe -5.463861485 0.0
HoGe -5.464821015 0.0
HoGe2Ru2 -7.082714496 0.0
HoGe2Ru2 -7.08300557 0.0
LiInGe -3.32399220333 0.0
LiInGe -3.32652523333 0.0
Ge7Ir3 -6.156548557 0.0
Nd2Ge2Ir -5.900860276 0.0
Nd2Ge2Ir -5.869159952 0.0
UGe2Ir2 -8.019662476 0.0
UGe2Ir2 -8.0697148 0.0
La3Ni4Ge4 -5.77683355091 0.0
La3Ni4Ge4 -5.77799890182 0.0
LaGe2Pd2 -5.763176528 0.0
LaGe2Pd2 -5.763610674 0.0
LaGe2Pt2 -6.133651568 0.0
LaGe2Pt2 -6.133877622 0.0
LaGe2Pt2 -6.228434744 0.0
LaGe2Pt2 -6.228897525 0.0
LiMg2Ge -2.535765945 0.0
LiMg2Ge -2.54013809 0.0
LiNi2Ge -4.7866449475 0.0
LiNi2Ge -4.79020486 0.0
Li2GePd -3.8044016225 0.0
Li2GePd -3.80887627 0.0
Li2ZnGe -2.6484476825 0.0
Li2ZnGe -2.65956445 0.0
Li2ZnGe -2.75498094375 0.0
Li2ZnGe -2.7669486425 0.0
Mg6Ni16Ge7 -4.9014127731 0.0
Mg6Ni16Ge7 -4.90339343724 0.0
MnNi2Ge -6.1207973075 0.0
MnNi2Ge -6.43305171 0.0
MnGePd2 -6.3287133875 0.0
MnGePd2 -6.329141355 0.0
MnGeRh2 -7.49642419 0.0
MnGeRh2 -7.496830175 0.0
SrMnGe -5.3774786 0.0
ZrMnGe -7.96921389167 0.0
ZrMnGe -7.9534674425 0.0
GeMo3 -9.4319504175 0.0
GeMo3 -9.4320747775 0.0
Nd5Ge3 -5.4160700625 0.0
Nd5Ge3 -5.41689067688 0.0
Nd5Ge4 -5.50840231583 0.0
Nd3Ge5 -5.2629509275 0.0
NdNi2Ge2 -5.72558326 0.0
NdNi2Ge2 -5.727120206 0.0
NdGe2Pd2 -5.707487816 0.0
NdGe2Pd2 -5.707726752 0.0
NdGe2Pt2 -6.066056508 0.0
NdGe2Pt2 -6.066929774 0.0
NdGe2Rh2 -6.609670866 0.0
NdGe2Rh2 -6.609522782 0.0
Ni2Ge -5.56799629833 0.0
Ni2Ge -5.57144030667 0.0
Ni5Ge3 -5.53342251438 0.0
Ni5Ge3 -5.53799906 0.0
Ni19Ge12 -5.52000806065 0.0
RbF -4.00519156 6.487
RbF -4.06738045 6.147
TlI -2.529505165 1.471
TlI -2.566592415 1.7
Sc3Ni4Ge4 -6.17554999818 0.0
Sc3Ni4Ge4 -6.17702663818 0.0
TaNiGe -7.78259209833 0.0
TaNiGe -7.78342338417 0.0
TiNiGe -6.6562680525 0.0
TiNiGe -6.65723118167 0.0
TmNiGe -5.70608275833 0.0
TmNiGe -5.70742848583 0.0
ZnNi2Ge -4.49497453 0.0
ZnNi2Ge -4.5000771 0.0
GeP -4.7342649 0.0
GeP -4.73728251 0.0
TbGe2Pd2 -5.651878474 0.0
TbGe2Pd2 -5.65288216 0.0
ThGe2Pd2 -6.217965178 0.0
ThGe2Pd2 -6.217402706 0.0
YbGe2Pd2 -4.987783044 0.0
YbGe2Pd2 -4.9883162 0.0
ThGe2Pt2 -6.577802498 0.0
ThGe2Pt2 -6.578192876 0.0
UGe2Pt2 -6.977121516 0.0
GeRh -6.4617056875 0.0
GeRh -6.46287375 0.0
TbGeRh -6.47245800833 0.0
TbGeRh -6.48684147083 0.0
TbGe2Rh2 -6.579236842 0.0
TbGe2Rh2 -6.57903997 0.0
ThGe2Rh2 -7.118250544 0.0
ThGe2Rh2 -7.11830927 0.0
UGe2Rh2 -7.50987652 0.0
UGe2Rh2 -7.562926858 0.0
TbGe2Ru2 -7.105926354 0.0
TbGe2Ru2 -7.106085168 0.0
TlGeS2 -4.19247598531 1.492
Sc5Ge3 -6.53362146813 0.0
Sc5Ge3 -6.53398338313 0.0
GeSe -4.266600045 0.257
GeSe -4.26695098 0.512
Sr2Ge -3.19918031833 0.43
Sr2Ge -3.20059596083 0.574
BeSe -3.872381305 0.198
BeSe -3.872383445 0.2
CoAsS -5.73391115 0.95
CoAsS -5.73504966833 0.851
BeSe -4.416812255 2.822
BeSe -4.41678586 2.823
BeTe -3.805867985 2.06
BeTe -3.80586133 2.148
MgSe -3.75622337 1.823
MgSe -3.756235405 1.918
SrTe -4.15904812 1.939
SrTe -4.159043745 1.939
SnTe -3.49996027 0.0
SnTe -3.60810175 0.0
TlBi -3.08057805 0.0
TlBi -3.11923442 0.0
SnSb -3.809398585 0.0
SnSb -3.87930994 0.0
MnSb -6.5890963075 0.0
MnSb -6.6095464025 0.0
BaF2 -5.67600495667 7.404
BaF2 -5.74684481667 7.047
SiNi2P -5.9426653375 0.0
Ni8Ge2B3 -6.00634512423 0.0
SiCl2O -5.28790658958 5.627
SiCl2O -5.299248115 5.548
SiCl2O -5.31894707125 5.638
LuNiBC -7.0662848925 0.0
LuNiBC -7.06625203375 0.0
Cs2HgBr4 -2.46327758679 2.359
CeCrSe2O -6.576591993 0.0
CeCrSe2O -6.576765577 0.0
Ta2SnO6 -8.81676702 2.128
Ta2SnO6 -8.89706191833 2.333
ZnI2O6 -4.31435077111 2.878
ZnI2O6 -4.35569193667 3.027
RbTaP2O8 -7.69593253333 3.585
RbTaP2O8 -7.74396523167 3.653
Cs2Cu5Se4 -3.58252667 0.0
K2Ag4Se3 -3.17505133056 0.0
K2Ag4Se3 -3.18950217556 0.0
ScB2C -7.804362145 0.0
Sc2Cr4Si5 -7.61998081409 0.0
RbAlF4 -5.28424544167 8.058
RbAlF4 -5.36510652333 7.645
RbAlF4 -5.27571170333 8.315
RbAlF4 -5.3507600525 7.813
RbAlF4 -5.26832621208 8.401
CuO2 -4.28120245333 0.0
CuO2 1122.55285471 0.0
CuO2 -4.11779247667 0.0
CuO2 -4.18668691833 0.0
CrInBr3 -4.05581682 0.0
ZrIn2Br6 -3.73003588056 2.206
ZrIn2Br6 -3.74449752278 2.296
CaInBr3 -3.427717153 3.047
CaInBr3 -3.437460871 3.243
MnPSe3 -5.227855834 0.0
MnPSe3 -5.236272814 0.0
FePSe3 -4.965102679 0.0
FePSe3 -4.949127196 0.0
Ca2Se3O8 -5.754845595 3.205
BaSeO3 -5.911714395 3.772
BaSeO3 -5.940859882 3.999
BaSe2O5 -5.63574554 3.333
BiPO4 -6.71720889083 4.113
BiPO4 -6.7900629325 4.094
BiPO4 -6.81402064667 3.955
K3NaSe2O8 -5.00286158 3.907
K3NaSe2O8 -5.04421184786 3.898
ErB2 -6.59543673333 0.0
ErB2 -6.59551716667 0.0
CaC2 -6.801285605 2.034
CaC2 -6.80249638 2.012
CaC2 -6.80359426167 2.333
CaC2 -6.80301714333 2.229
CaC2 -6.79474368667 1.262
CaC2 -6.79553116 1.394
Cu3BiSe2IO8 -4.64051684567 0.0
NaYbGeO4 -5.85516251 0.0
NaLuGeO4 -6.81312196536 3.934
NaTbGeO4 -6.79091431536 4.032
NaTmGeO4 -6.79973479786 3.965
NaErGeO4 -6.80295112857 4.019
NaLi2Sb -2.8760074425 0.985
NaLi2Sb -2.8891628125 0.986
LiTmSn -4.08388970417 0.0
LiTmSn -4.08506892042 0.0
LaPPd -6.48503338667 0.0
LaPPd -6.485365145 0.0
LaSi2Pt -6.496108515 0.0
LaSi2Pt -6.49602760875 0.0
Mg3Pt -3.27112875292 0.0
Mg3Pt -3.27528919208 0.0
Mg2Rh -3.87829308 0.0
Mg2Rh -3.88403016667 0.0
MnNiSb -6.44103491667 0.0
MnNiSb -6.45358069667 0.0
KNa4SnSb3 -2.89648826528 0.387
YMgPd -5.08700189111 0.0
YMgPd -5.09336044222 0.0
ScMn6Sn6 -6.62539170462 0.0
ScMn6Sn6 -6.62916492538 0.0
TbMnSi -6.919001135 0.0
TbMnSi -6.92423376667 0.0
TbMn6Sn6 -6.50644539154 0.0
TbMn6Sn6 -6.50874121308 0.0
Na2Se -3.08028562 2.471
Na2Se -3.10686281667 2.252
NbPt3 -7.70309938563 0.0
NbPt3 -7.71941936125 0.0
NdPPd -6.36230767667 0.0
NdPPd -6.36295000667 0.0
Nd2Si3Rh -6.41555017542 0.0
NdTlS2 -5.3012548725 1.835
NdTlS2 -5.3010502 1.982
NdSn2 -4.88314764833 0.0
NdSn2 -4.89694642333 0.0
Nd5Sn3 -5.16871702938 0.0
Nd5Sn3 -5.17258664625 0.0
PrZnNi -4.23247049222 0.0
PrZnNi -4.24075919556 0.0
TbSi2Ni -6.10435354875 0.0
TbSi2Ni -6.10506362375 0.0
TbNiSn -5.40933723167 0.0
TbNiSn -5.41178761083 0.0
Zr2Ni2Sn -7.018019029 0.0
Zr2Ni2Sn -7.020962925 0.0
TaNi3 -7.48902518438 0.0
TaNi3 -7.502289765 0.0
Zr2Np -9.69370530333 0.0
Zr2Np -9.69321834333 0.0
NpSi3 -7.544856025 0.0
NpSi3 -7.546682945 0.0
YPdPb -5.67322477333 0.0
PtPb2 -4.58326109 0.0
PtPb2 -4.63558579833 0.0
PrZnPd -4.41462299667 0.0
PrZnPd -4.41767549 0.0
TbSnPd -5.51865926333 0.0
TbSnPd -5.52872573 0.0
USnPd -7.22830606 0.0
USnPd -7.24694942667 0.0
Zr3Pd4 -7.30248739857 0.0
Zr3Pd4 -7.31555087357 0.0
PrSnRh -6.18084185556 0.0
PrSnRh -6.19006850889 0.0
SbPt7 -5.89595518 0.0
SbPt7 -5.92104250375 0.0
NdMn2 -7.30013716833 0.0
MnSbRh -6.80783693 0.0
MnSbRh -6.80888680333 0.0
USi2Pt2 -7.626079491 0.0
USi2Pt2 -7.626293021 None
U2SnRh2 -8.694485744 0.0
U2SnRh2 -8.695188741 0.0
Sc2Ni2Sn -6.174418353 0.0
Sc2Ni2Sn -6.178758804 0.0
PuSb -9.848724515 0.0
PuSb -9.84511735 0.0
PuSb -9.759572615 0.0
PuSb -9.755146575 0.0
PuSb -9.81385114 0.0
PuSb -9.813782335 0.0
PuTe -9.824901965 0.0
PuTe -9.82486437 0.0
YSn6Ru4 -6.43492900364 0.0
YSn6Ru4 -6.43975038 0.0
LiTlPd2 -4.05649385 0.0
LiTlPd2 -4.06161809 0.0
YMn2 -8.00159319833 0.0
YMn2 -8.09373234 0.0
USnPd -7.22457812833 0.0
USnPd -7.24699777833 0.0
LiPrSn -4.06965568 0.0
LiPrSn -4.07028264333 0.0
LiNdSn -4.06047030333 0.0
LiNdSn -4.06132848667 0.0
Li2S -3.97836529667 3.476
Li2S -3.98747159667 3.661
Nb3Au2 -7.509550062 0.0
Nb3Au2 -7.515731254 0.0
YAl3Ni2 -5.47049500833 0.0
YAl3Ni2 -5.47236023278 0.0
NdSnPd -5.5440988325 0.0
NdSnPd -5.55541846 0.0
MnSnAu -5.47858043333 0.0
MnSnAu -5.48125187333 0.0
LaAl -4.7507907025 0.0
LaAl -4.75061855375 0.0
CaNi5 -5.07171526833 0.0
CaNi5 -5.08635289667 0.0
Pr2InPd2 -5.312008209 0.0
Pr2InPd2 -5.3241669 0.0
Nd2InPd2 -5.323063849 0.0
Nd2InPd2 -5.335903009 0.0
Sm2InPd2 -5.328319576 0.0
Sm2InPd2 -5.340023878 0.0
Tb2InPd2 -5.328805722 0.0
Tb2InPd2 -5.34063648 0.0
Ho2InPd2 -5.317928493 0.0
Ho2InPd2 -5.329903993 0.0
Er2InPd2 -5.316614684 0.0
Er2InPd2 -5.32831687 0.0
Tm2InPd2 -5.284571063 0.0
Tm2InPd2 -5.29529545 0.0
Lu2InPd2 -5.305364461 0.0
Lu2InPd2 -5.316733544 0.0
Ho3Ge5 -5.14493937125 0.0
Rb2SbAuS4 -3.88205075188 1.543
Sn7Ru3 -5.7615781285 0.0
LaNi5H7 -4.56725384385 0.0
NpNiSn -7.63302708583 0.0
NpNiSn -7.6349835475 0.0
CaMg2Ni9 -4.76519064917 0.0
CaMg2Ni9 -4.77830628083 0.0
UCu5Sn -4.79693001321 0.0
ZrInNi2 -6.0211252925 0.0
ZrInNi2 -6.0245686525 0.0
Ca3Au4 -3.46993196571 0.0
Ca3Au4 -3.51001630786 0.0
CeIn2Pt2 -5.231422655 0.0
Hf6CoBi2 -8.58826989778 0.0
Hf6CoBi2 -8.58798275556 0.0
Gd3Co8Sn4 -6.082997947 0.0
Y3Co8Sn4 -6.45113399067 0.0
Ce4Co2Sn5 -5.43608288182 0.0
Ce4Co2Sn5 -5.43663405727 0.0
Er5Sn3 -5.06129405625 0.0
Er5Sn3 -5.06486327062 0.0
TbGaPd -5.1734546575 0.0
TbGaPd -5.17470211917 0.0
DyGaPd -5.16854087167 0.0
DyGaPd -5.16960461 0.0
HoGaPd -5.16326695667 0.0
HoGaPd -5.16442790083 0.0
ErGaPd -5.16107157417 0.0
ErGaPd -5.1618099225 0.0
HfInCu2 -5.19159581 0.0
HfInCu2 -5.1951772125 0.0
HfInNi2 -6.3776420475 0.0
HfInNi2 -6.3830871775 0.0
TiInNi2 -5.7508851675 0.0
TiInNi2 -5.748417285 0.0
TiInCu2 -4.584383575 0.0
TiInCu2 -4.5917655325 0.0
Sn4Pt -4.665347778 0.0
Sn4Pt -4.694803 0.0
Ho2Ni2Pb -5.317780232 0.0
Ho2Ni2Pb -5.324860228 0.0
Y12Ni6Pb -6.41392096684 0.0
Y12Ni6Pb -6.41736260789 0.0
GdMgGa -3.57883394111 0.0
GdMgGa -3.57949004111 0.0
GdMgIn -3.38352116889 0.0
GdMgIn -3.38821898667 0.0
TiCuSn -5.37776351333 0.0
TiCuSn -5.38045286 0.0
Ba2La2MnW2O12 -8.27159057158 1.523
Ba2La2MnW2O12 -8.28800763053 1.689
Ce6In14Pt11 -4.99928104452 0.0
CeCo5 -6.56228350167 0.0
CeCo5 -6.69924199667 0.0
NdGaO3 -7.1523070975 4.172
Ba2Ir3O9 -6.73762724321 0.0
DyCuSb2 -4.7523857475 0.0
DyCuSb2 -4.7542824625 0.0
YB6 -7.04664995429 0.0
YB6 -7.04660897143 0.0
CeIn4Pd2 -4.29517640964 0.0
SrSn4 -3.831305667 0.0
SrSn4 -3.85733507 None
Sm2GeRh3 -6.81757757 0.0
Sm2GeRh3 -6.81764226667 0.0
PH6NO4 -5.66655058833 6.417
PH6NO4 -5.69148603542 6.089
Mg5Si6 -3.62851620455 0.0
Mg5Si6 -3.62587207909 0.0
Mg4AlSi6 -3.75298021909 0.0
Mg4AlSi6 -3.75307680455 0.0
Fe23B6 -8.14402932448 0.0
Ni23B6 -5.99308473586 0.0
AgHgSI -2.40112642375 1.449
AgHgSI -2.40739226375 1.448
V2Cu5H4O12 -5.35380107913 1.252
V2Cu5H4O12 -5.37961364913 1.373
Bi2TeSe2 -3.930215946 0.731
Bi2TeSe2 -3.950834804 0.835
LiUPH8O10 -6.09222726357 4.012
CsAsF4 -4.4487569 4.574
CsAsF4 -4.55869146583 4.475
Ba5In4Bi5 -3.540512265 0.0
Al4B6O15 -7.8021414396 6.399
RbPH2O4 -5.91722674375 6.319
RbPH2O4 -5.952910485 5.824
FePH4O6 -5.99004222833 2.5
K2ScSi4O10F -7.30417520194 5.777
LaMnO3 -7.995118748 0.0
Cs2NaGaF6 -4.435025784 6.997
Ba3LaIr2O9 -6.92153189767 0.0
Ba3LuIr2O9 -6.96633150967 0.0
SrLiAlF6 -5.50302017417 8.649
KBi -2.92801446406 0.526
RbBi -2.81660082687 0.602
CsBi -2.80002714906 0.305
H12C4IN -5.03139423972 4.773
Ho2Co17 -6.91956717316 0.0
Na5MoNO4 -5.58937526591 2.743
LiGaSi2O6 -6.9925171835 4.946
LiCrSi2O6 -7.457589024 3.389
LiVSi2O6 -7.4503162485 2.009
LiScSi2O6 -7.7696548315 5.226
LiInSi2O6 -6.901092311 4.278
MnBiO3 -6.61606155 0.0
VO2 -7.51562872896 0.293
Rb2MnF6 -5.01161173222 2.548
Rb2MnF6 -5.11099671444 2.513
TlI -2.567782225 1.791
TlBr -2.832598155 2.029
GeBi2O5 -6.07866569625 2.629
GeBi2O5 -6.10228093062 2.639
BaVS3 -5.993020093 0.0
BaVS3 -5.993443006 None
BaVS3 -6.005134893 0.0
BaVS3 -6.005149847 0.0
NaNiAsO4 -5.49195982714 3.155
NaNiAsO4 -5.51393736286 3.023
Ba3CoRu2O9 -6.68607709167 0.254
RbPH2O4 -5.91746348812 6.318
RbPH2O4 -5.94856952188 5.944
K3NaSe2O8 -5.00505533643 4.033
K3NaSe2O8 -5.04559831357 3.754
CaC2 -6.79463315667 1.364
CaC2 -6.79606757 1.502
MgCr2O4 -7.39916418357 2.8
MgCr2O4 -7.40861884 2.748
LiV2O5 -6.96782537594 0.0
LiV2O5 -7.00718902937 0.389
MnNi2Sn -6.18384006 0.0
MnNi2Sn -6.2264669175 0.0
Sn4Pt -4.666226527 0.0
Sn4Pt -4.695923321 0.0
KGaS2 -4.14556281062 2.79
NdMn2 -7.39540656 0.0
NdMn2 -7.32849067417 0.0
Mg3In -1.91877121125 0.0
Mg3In -1.92214768188 0.0
MgSe -3.774625425 2.76
MgSe -3.774647165 2.76
AgI -2.34533013 0.732
AgI -2.36632837 0.892
V4GeS8 -6.46877771923 0.0
V4GeS8 -6.46436554077 0.0
Ba2BiSbO6 -6.190010396 1.969
Ba2BiSbO6 -6.199273389 2.091
ZrO2 -9.44934683375 4.055
ZrO2 -9.46330657667 4.218
ZnSnO3 -5.532597913 1.544
ZnSnO3 -5.544162676 1.414
HfN -10.620281425 0.0
HfN -10.621213165 0.0
MgTe -3.171895235 0.941
MgTe -3.17194313 0.861
PrN -7.71834541 1.713
PrN -7.721207295 1.833
SiO2 -7.78237154375 5.425
Ba2BiSbO6 -6.181962704 1.858
Ba2BiSbO6 -6.191912562 1.856
Ba3LaIr2O9 -6.92176352133 0.0
TlBr -2.833932845 2.024
Cs2HgBr4 -2.47182215321 2.372
Er2Si3Rh -6.37139083833 0.0
Na3ScF6 -5.3113107865 7.568
Cr2HgSe4 -5.19308743857 0.0
Cr2HgSe4 -5.19836181714 0.0
In3Ir -4.4067807725 0.0
In3Ir -4.42874947 0.0
LiI -2.93987092 4.616
LiI -2.9462213275 4.613
Sc3IrC4 -8.59402760062 0.0
Sc3IrC4 -8.5942364875 0.0
BaEuFe2O5 -6.66098521222 0.0
SrTe -4.159046525 1.939
SrTe -4.159044725 1.94
DySnAu -4.66768253333 0.0
DySnAu -4.67976800167 0.0
HoSnAu -4.644419835 0.0
HoSnAu -4.65620818167 0.0
NdSnAu -4.773882455 0.0
NdSnAu -4.79174877833 0.0
PrSnAu -4.782824515 0.0
PrSnAu -4.80271117833 0.0
TbSnAu -4.69063666333 0.0
TbSnAu -4.70313028667 0.0
EuMn28 -8.69769236034 0.0
FeSe -5.6607560725 0.0
FeSe -5.65069717 0.0
MgIn -2.21333561 0.0
MgIn -2.229785065 0.0
InP -4.04416254 0.0
InP -4.044849855 0.0
LuSe -5.588928955 0.0
LuSe -5.589009745 0.0
ZrNi5 -6.37016798 0.0
ZrNi5 -6.38823840167 0.0
USnPd -7.23506336 0.0
USnPd -7.24694331 0.0
SrTe -4.15904645 1.939
SrTe -4.159043515 1.939
Ba -1.61649254 0.0
O -4.753600035 0.0
BaAu2 -3.55487439667 0.0
ZrCl2 -5.71320801667 1.063
Te2Pd -4.15614961333 0.0
MoS2 -7.22744155 1.171
NbS2 -7.12642023667 0.0
MnTePd -5.78682212667 0.0
NbS2 -7.13074935333 0.0
USi2 -7.70610201333 0.0
MnCuSb -5.52432768333 0.0
TiSe2 -6.00589577333 0.0
TiTe2 -5.36891030667 0.0
ZrSe2 -6.50431501 0.425
NdC2 -7.85692055 0.0
W2C -11.6600582567 0.0
PrGa2 -4.30504327333 0.0
TiNiSn -6.30683842333 0.613
ThH2 -5.20911670333 0.0
BaAu2 -3.55546033 0.0
ZrH2 -5.66043143333 0.0
ZrH2 -5.66023665333 0.0
VCl2 -5.32459326 1.195
LiNiN -5.31484965333 0.0
CaHg2 -1.31353638667 0.0
SrGa2 -3.08301782333 0.0
NbS2 -7.13067394667 0.0
ThSi2 -6.70899093667 0.0
Te2Au -3.25474665333 0.0
TmSi2 -5.57846187667 0.0
B2Mo -8.34451358333 0.0
InP -4.2902482 0.734
VB2 -8.16349891333 0.0
Fe2Ge -6.86915962333 0.0
VB2 -8.16431613667 0.0
ThAg2 -4.52739646333 0.0
CdCl2 -2.61438581333 3.556
CuCl2 -2.93256875333 0.0
PbI2 -2.90969116 2.277
NdN -7.905132435 0.0
TaS2 -7.75182722333 0.0
TaS2 -7.75173148333 0.0
TaS2 -7.75150093 0.0
NbSe2 -6.53022442333 0.0
Te2Au -3.25558115 0.0
Te2Au -3.25486427 0.0
Te2Au -3.25448277 0.0
PtO2 -5.74738937667 1.422
TiSe2 -6.00641496667 0.0
TiTe2 -5.36863229667 0.0
VSe2 -5.98220490667 0.0
Ca2N -4.86759793333 0.0
Ca2N -4.86756135667 0.0
SrC2 -6.68086046 1.879
TiS2 -6.58662561 0.0
U2Ti -10.1988452333 0.0
Ti2O -8.62617630667 0.0
CeGa2 -4.30208256667 0.0
ThCu2 -5.14761917667 0.0
DyGa2 -4.19652113333 0.0
ErGa2 -4.15062563 0.0
ErGa2 -4.15039352667 0.0
EuGa2 -3.25745925 0.0
GdGa2 -4.24085932667 0.0
HoGa2 -4.17172994 0.0
LaGa2 -4.36782618333 0.0
NdGa2 -4.30114971 0.0
PrGa2 -4.30458159667 0.0
SmGa2 -4.27629206333 0.0
SrGa2 -3.08334252667 0.0
TbGa2 -4.22045121333 0.0
UGa2 -5.85122135333 0.0
YGa2 -4.8366343 0.0
USi2 -7.70611508667 0.0
NdGa2 -4.30119367667 0.0
GdGa2 -4.24102009333 0.0
NbB2 -8.51151840333 0.0
